"ID","PLOT_ID","X_albers","Y_albers","Site","Forest","fpcAcres","fpcStrataHa","fpc04StrataHaPlot","ForestHaSize","ForestHaSmplSize","dbhThreshcm","PlotSizeAcres","PlotSize","Elev_Class","CC_Class","Stratum","DOM_TYPE","Dom_Type_Label","Secondary_Label","STBIOMSha","logSTBIOMSha","Elev_stddev","Elev_kurtosis","Elev_skewness","Elev_MAD_median","Elev_MAD_mode","Elev_L2","Elev_L3","Elev_L4","Elev_LCV","Elev_Lskewness","Elev_Lkurtosis","Elev_mode","Elev_P01","Elev_P05","Elev_P10","Elev_P30","Elev_P60","Elev_P90","Pct_all_returns_above_ht","all_returns_above_ht_div_Total_first_returns_x_100","pct_all_returns_above_mean","All_returns_above_mode_div_Total_first_returns_x_100","mode_pctAllOver3m","mode_pctAlloverModeDiv1st","P01_pctAllOver3m","P10_pctAllOver3m","P30_pctAllOver3m","P60_pctAllOver3m","P90_pctAllOver3m","logmode","logP01","logP10","logP30","logP60","logP90","logmode_pctAllOver3m","logmode_pctAlloverModeDiv1st","logP01_pctAllOver3m","logP10_pctAllOver3m","logP30_pctAllOver3m","logP60_pctAllOver3m","logP90_pctAllOver3m","R3ERUCODE","elevation","aspect","slope","NDVI_Amp","R3ERUcodeFull","R3ERUlabel","R3ERUlabelName"
11,"0301010010260045_0001",-1203570.486,-315345.0572,"fourFri, P2","Apache",105021,42500.528406,1062513.21015,170000,170000,12.75,0.1,"1/10th Acre",3,3,"ASP3_33","PIPO","Ponderosa pine","none",160.594872755027,5.0788848754428,4.472308,2.421425,-0.483201,3.25,3.379523,2.537342,-0.297683,0.169138,0.169803,-0.117321,0.066659,18.760476,4.49,6.59,8.207,12.58,16.844,20.291,49.747703,75.973128,27.0022,17.289073,933.290588186628,324.351239078748,223.36718647,408.279398521,625.82610374,837.950309332,1009.430641573,2.93175231639051,1.50185270175416,2.10498744864757,2.53210825127229,2.82399451029968,3.01017743798549,145.847943505357,50.6872798159947,74.7137221566137,104.718290414047,125.966569248143,140.487240172019,149.749413162203,"PPF",2656.9873,172,5,0.060261252,"Ponderosa pine","G","G. Ponderosa pine"
12,"0301010010270001_0001",-1202901.682,-314802.8614,"fourFri, P2","Apache",105021,42500.528406,1062513.21015,170000,170000,12.75,0.1,"1/10th Acre",3,3,"ASP3_33","PIPO","Ponderosa pine","none",278.68539311697,5.63008352233927,5.798887,3.231018,-0.937473,3.380001,3.044762,3.177166,-0.692088,0.340718,0.152088,-0.217832,0.10724,23.725238,4.431,9.552,11.832,18.486,23.672001,27.049999,48.534747,78.723404,29.402735,31.100045,1151.49842384479,737.85596943571,215.057463957,574.263126504,897.213333042,1148.91457951875,1312.86485781525,3.1665393760579,1.48862529221735,2.4708077254085,2.91701368884259,3.16429295734191,3.29768696832391,153.687187482508,98.4795170896726,72.2500519355703,119.920027838347,141.576521383512,153.578158118471,160.052402692798,"PPF",2657.7566,240,3,0.069406199,"Ponderosa pine","G","G. Ponderosa pine"
13,"0301010010310001_0001",-1202963.942,-315794.6342,"fourFri, P2","Apache",53706,21734.066316,543351.6579,170000,170000,12.75,0.1,"1/5th Acre",3,1,"ASP3_31","PIPO","Ponderosa pine","none",58.7543501486615,4.07336519536667,5.363773,2.094158,-0.219199,4.42,5.215715,3.079075,-0.158377,0.100353,0.194013,-0.051437,0.032592,21.275714,4.2778,6.6625,8.64,12.379,17.799999,22.777,21.963394,25.890369,11.296961,5.14091,467.286889213316,109.37653085974,93.9550068532,189.76372416,271.884854326,390.948391236606,500.260225138,3.05756623441333,1.45343885874922,2.15640258281596,2.51600148854967,2.87919840111826,3.12575125487773,67.1545318875164,15.7186728301579,31.9224503096195,47.3619195490047,55.259931997603,63.2369688879304,68.6521063568739,"PPF",2666.1958,258,4,0.085421888,"Ponderosa pine","G","G. Ponderosa pine"
14,"0301010010310003_0001",-1201483.513,-316593.3481,"fourFri, P2","Apache",88551,35835.349986,895883.74965,170000,170000,12.75,0.2,"1/5th Acre",3,2,"ASP3_32","POTR5","aspen","none",35.1470698436145,3.55954125329157,4.731152,2.235396,-0.022052,3.63,3.566667,2.714855,-0.00107,0.177522,0.19702,-0.000394,0.065389,12.683333,3.82,5.93,7.6,10.88,15.17,20.209999,29.297698,41.097915,14.561061,23.780855,371.592459867434,301.620502989715,111.91720636,222.6625048,318.75895424,444.44607866,592.106447282302,2.54028876935838,1.34025042261848,2.02814824729229,2.3869262414278,2.71931979336044,3.00617748193507,74.4246131974534,60.41023888224,39.2662521262487,59.4200748483987,69.9314441696267,79.6698100712966,88.0740800001342,"MCW",2819.817,265,12,0.144326814,"Mixed conifer with aspen","F","F. mixed conifer"
15,"0301010010310032_0001",-1203182.979,-316058.8464,"fourFri, P2","Apache",54410,22018.96526,550474.1315,170000,170000,12.75,0.1,"1/10th Acre",2,1,"ASP3_21","PIPO","Ponderosa pine","none",26.239171394336,3.26725338561754,1.869432,2.398951,-0.174288,1.255,1.219048,1.06259,-0.063228,0.086571,0.161941,-0.059503,0.081472,7.549048,2.51,3.407,3.848,5.49,7.29,8.74,20.354121,24.153961,11.61078,8.330234,153.654236426808,62.885336317232,51.08884371,78.322657608,111.74412429,148.38154209,177.89501754,2.02142146259535,0.920282753143692,1.34755353280346,1.70292825552144,1.98650354602057,2.16791018966744,41.1442570416627,16.8389137960415,18.7315465116998,27.4282676606591,34.6616077672023,40.4335335426317,44.1259063176241,"PPF",2687.3994,273,9,0.081245496,"Ponderosa pine","G","G. Ponderosa pine"
16,"0301010010310033_0001",-1203940.943,-316535.5964,"fourFri, P2","Apache",105021,42500.528406,1062513.21015,170000,170000,12.75,0.2,"1/10th Acre",3,3,"ASP3_33","PIPO","Ponderosa pine","none",192.583029004744,5.26052738024149,3.871478,2.95676,-0.376538,2.67,3.051111,2.185829,-0.125286,0.222976,0.135871,-0.057318,0.10201,18.49111,5.7696,9.356999,11.43,14.081,17.450001,21.123001,51.024112,78.079746,26.536168,22.594723,943.49246764432,417.80150841253,294.3887165952,583.20560016,718.470521072,890.370805424112,1077.78236880011,2.91729007604713,1.75260275402686,2.43624147780672,2.64482637093517,2.85933970595502,3.05036254154686,148.852135576717,65.9153611789338,89.424999212975,124.307058022656,134.94991697115,145.895269402696,155.642039960492,"PPF",2609.7747,172,5,0.040810518,"Ponderosa pine","G","G. Ponderosa pine"
17,"0301010010310038_0001",-1202460.714,-316308.934,"fourFri, P2","Apache",105021,42500.528406,1062513.21015,170000,170000,12.75,0.2,"1/5th Acre",3,3,"ASP3_33","PIPO_POTR5",NA,NA,173.444985062806,5.1558604601284,6.812423,2.33619,-0.029339,4.98,5.512856,3.900291,-0.023592,0.307437,0.208778,-0.006049,0.078824,15.942857,3.9498,7.41,9.52,14.84,20.799999,28.18,44.681608,66.77891,22.441598,43.819229,712.352486874056,698.603701797253,176.4834152784,425.36890816,663.07506272,929.377401718392,1259.12771344,2.76901089193132,1.37366494471975,2.25339484880327,2.69732623773923,3.03495293863035,3.33861250647053,123.723859221006,121.335922377033,61.3775585833095,100.685305303447,120.520873602779,135.606577502329,149.174575278014,"PPF",2704.785,294,8,0.127723384,"Ponderosa pine","G","G. Ponderosa pine"
18,"0301010010310038_0002",-1202358.708,-316335.5966,"fourFri, P2","Apache",44857,18152.999902,453824.99755,170000,170000,12.75,0.2,"1/10th Acre",2,3,"ASP3_23","PIPO","Ponderosa pine","none",127.478000985957,4.84794380842491,3.702727,2.475979,-0.236312,2.51,2.44762,2.104524,-0.128666,0.203097,0.185519,-0.061138,0.096505,12.177619,3.1166,5.03,5.916,9.679,12.49,15.8,49.607261,79.197436,27.229883,35.474432,604.098324091559,431.994117137408,154.6059896326,293.476556076,480.148679219,619.59468989,783.7947238,2.49959975877153,1.13674266402938,1.77766054484855,2.26995859016695,2.52492832413749,2.76000994003292,123.998297628916,88.671881669757,56.3906900243406,88.1848706177044,112.606428241604,125.254778381781,136.916533457807,"PPF",2719.8296,286,6,0.06864243,"Ponderosa pine","G","G. Ponderosa pine"
19,"0301010010330004_0001",-1204200.465,-316383.7105,"fourFri, P2","Apache",53706,21734.066316,543351.6579,170000,170000,12.75,0.2,"1/5th Acre",3,1,"ASP3_31","NVG",NA,NA,16.5987910814689,2.80932986629299,4.32606,2.196263,0.132292,3.375,3.543096,2.483538,0.070946,0.142878,0.227113,0.028566,0.05753,9.721904,3.1377,4.219,5.159,8.377,11.99,16.750999,20.158339,24.848286,9.719912,14.917172,195.977436557456,145.023314135488,63.2508202803,103.996870901,168.866405803,241.69848461,337.672316430661,2.27438148406309,1.1434900474462,1.64074276226251,2.12548985517167,2.48407296903942,2.81845789828362,45.8477529710669,33.9273397913844,23.0508600195465,33.0746488134841,42.8463450416115,50.0747850106332,56.8154297708287,"MCW",2635.3403,2,15,0.120472683,"Mixed conifer with aspen","F","F. mixed conifer"
20,"0301010010430019_0001",-1196221.436,-322405.2832,"fourFri, P2","Apache",88551,35835.349986,895883.74965,170000,170000,12.75,0.2,"1/5th Acre",3,2,"ASP3_32","PIPO","Ponderosa pine","none",108.668020832775,4.68829755427225,5.027302,2.208036,-0.224019,3.889999,3.9,2.882612,-0.150821,0.155223,0.204732,-0.052321,0.053848,15.1,2.78,5.486,7.15,11.153999,15.76,20.49,38.945546,52.347084,20.915913,24.169145,588.0777446,364.9540895,108.26861788,278.4606539,434.398581138454,613.78180496,797.99423754,2.71469474382088,1.02245092770255,1.96711235670592,2.41179808831342,2.75747508442973,3.01993696225081,105.725269021434,65.6118508941447,39.8199096375822,76.6102647752587,93.9287933911224,107.391372744512,117.613093880439,"PPF",2449.1064,73,13,0.042880472,"Ponderosa pine","G","G. Ponderosa pine"
21,"0301010010440004_0001",-1195758.358,-324522.6245,"fourFri, P2","Apache",11406,4615.848516,115396.2129,170000,170000,12.75,0.1,"1/5th Acre",1,1,"ASP3_11","JUDE2_PIED",NA,NA,24.1910821690639,3.18598405983725,1.84692,4.091419,1.03382,1.07,1.051111,1.002308,0.185532,0.154362,0.202341,0.185105,0.154006,4.268889,2.11,2.45,2.87,3.84,5.05,7.4,20.629764,24.254444,9.702612,16.196562,88.066172612196,69.141325359618,43.52880204,59.20742268,79.21829376,104.1803082,152.6602536,1.4513536060323,0.746687947487975,1.05431202977153,1.34547236659964,1.61938824328727,2.00148000021012,29.9410823729953,23.5069386640257,15.4039961383213,21.7502083565476,27.756777391472,33.4075972833909,41.2900600550548,"PPF",2440.7324,207,17,0.075086409,"Ponderosa pine","G","G. Ponderosa pine"
22,"0301010010440005_0001",-1195734.74,-324094.3559,"fourFri, P2","Apache",54688,22131.467968,553286.6992,170000,170000,12.75,0.1,"1/5th Acre",2,2,"ASP3_22","PIPO","Ponderosa pine","none",72.7444895284055,4.28695315786877,4.187157,2.04674,-0.21855,3.425,2.942858,2.402892,-0.148098,0.093271,0.219162,-0.061633,0.038816,13.137142,2.98,3.83,4.509,8.436999,12.69,16.07,25.588417,31.044524,13.688448,11.224873,336.158667684214,147.462750532966,76.25348266,115.378172253,215.889448640583,324.71701173,411.20586119,2.57544348559391,1.09192330051731,1.50607539943895,2.13262667665794,2.5408142817263,2.77695417974942,65.9015218693104,28.9090260444689,27.9405887456533,38.5380853542854,54.5705407076475,65.015415360368,71.0578615413211,"PPF",2415.8792,167,15,0.076499206,"Ponderosa pine","G","G. Ponderosa pine"
23,"0301010010450009_0001",-1197057.972,-324146.2008,"fourFri, P2","Apache",105021,42500.528406,1062513.21015,170000,170000,12.75,0.2,"1/10th Acre",3,3,"ASP3_33","PIPO_QUGA","Ponderosa pine","gambel oak",211.29786945801,5.35326884155182,7.287316,1.759383,-0.133801,6.1,5.589365,4.192903,-0.168489,-0.036225,0.268231,-0.040184,-0.00864,21.960635,2.845,4.06,5.54,10.25,18.82,24.879999,61.782158,103.784423,34.164739,25.891198,1356.77542135033,568.58714899073,175.77023951,342.27315532,633.2671195,1162.74021356,1537.14002925784,3.08925153243456,1.04556306757829,1.71199450075919,2.32727770558442,2.93492013415723,3.21406422767805,190.860626278614,79.9844230980666,64.5971426400869,105.770714741036,143.784238916294,181.325699445883,198.571823936553,"PPF",2423.4429,44,27,0.094159443,"Ponderosa pine","G","G. Ponderosa pine"
24,"0301010010450040_0001",-1196216.241,-323266.5146,"fourFri, P2","Apache",88551,35835.349986,895883.74965,170000,170000,12.75,0.1,"1/10th Acre",3,2,"ASP3_32","PIPO","Ponderosa pine","none",120.191738513879,4.78908828857328,5.691552,2.249052,0.2588,4.349999,4.285556,3.257796,0.19291,0.203526,0.270272,0.059215,0.062474,9.965555,2.291,3.415,4.49,8.65,13.04,20.280001,39.076377,52.306229,18.472469,34.236805,389.417784194235,341.188763251775,89.523979707,175.45293273,338.01066105,509.55595608,792.468964636377,2.29913464704612,0.828988403471358,1.50185270175416,2.15755932094379,2.56802155649851,3.00963522803265,89.841852241736,78.7150245796617,32.3938633826749,58.6869623722142,84.3096014250635,100.348978485862,117.605640803085,"PPF",2413.1514,31,16,0.052116051,"Ponderosa pine","G","G. Ponderosa pine"
25,"0301010010530009_0001",-1218444.11,-320617.0125,"fourFri, P2","Apache",54688,22131.467968,553286.6992,170000,170000,12.75,0.1,"1/10th Acre",2,2,"ASP3_22","PIPO","Ponderosa pine","none",59.310983047736,4.0827945004517,3.056271,2.665466,0.326668,2.14,2.141428,1.734148,0.105234,0.175592,0.203291,0.060683,0.101255,8.081428,2.8874,3.7285,4.62,6.67,9.23,12.663,35.299608,44.678086,16.968452,24.430006,285.271240480224,197.429334528568,101.9240881392,163.08418896,235.44838536,325.81538184,446.998936104,2.08956858959089,1.06035644321358,1.53039470509365,1.89761985992753,2.22245904851476,2.53868435546847,73.7609521016714,51.048173181117,37.4301667857135,54.0223331750814,66.9852371884568,78.451933208624,89.6145625837697,"MCW",2639.483,203,1,0.074045428,"Mixed conifer with aspen","F","F. mixed conifer"
26,"0301010010530025_0001",-1207662.987,-334127.9623,"fourFri, P2","Apache",105021,42500.528406,1062513.21015,170000,170000,12.75,0.1,"1/10th Acre",3,3,"ASP3_33","PIPO","Ponderosa pine","none",165.485392007907,5.10888292510821,4.009085,4.552086,0.790258,1.925,1.930634,2.156579,0.161211,0.434076,0.197621,0.074753,0.20128,11.349365,3.2633,4.8065,5.883,9.259,11.64,15.316999,49.38219,79.689219,25.513421,35.932343,560.45649880935,407.809276012195,161.148900627,290.51542377,457.22969721,574.8086916,756.38695484781,2.42916179522575,1.18273895331754,1.77206683588232,2.22559605146591,2.45444744230329,2.72896325739548,119.957329312579,87.2854748285474,58.4062397131281,87.5085411822395,109.904807076739,121.205989940835,134.762182079722,"PPF",2451.3096,173,10,0.092512085,"Ponderosa pine","G","G. Ponderosa pine"
27,"0301010010530047_0001",-1207464.771,-334311.5974,"fourFri, P2","Apache",88551,35835.349986,895883.74965,170000,170000,12.75,0.1,"1/5th Acre",3,2,"ASP3_32","PIPO","Ponderosa pine","none",150.640654144779,5.01489722677693,5.909338,2.300881,-0.350175,4.75,4.789366,3.374479,-0.275602,0.162811,0.179712,-0.081673,0.048248,18.740635,4.2044,8.637,10.54,15.26,21.264,26.030001,38.306318,53.107086,20.5811,28.678438,717.88472383193,537.45213892813,161.0550833992,403.74859172,584.55441268,814.545545952,997.113495846318,2.93069416097473,1.43613159596706,2.35517754311322,2.72523502585631,3.05701550197089,3.25924975742368,112.264102491041,84.0477307924758,55.0129136049618,90.2181799129536,104.39371952519,117.103007949427,124.849857649295,"PPF",2421.065,173,3,0.074299404,"Ponderosa pine","G","G. Ponderosa pine"
28,"0301010010640037_0001",-1205902.182,-334421.6902,"fourFri, P2","Apache",105021,42500.528406,1062513.21015,170000,170000,12.75,0.2,"1/10th Acre",3,3,"ASP3_33","PIPO","Ponderosa pine","none",267.1055699738,5.58764397341327,5.23935,2.881378,-0.723789,3.450001,3.373334,2.924461,-0.481041,0.26631,0.150682,-0.164489,0.091063,23.173334,6.3228,8.983999,11.308001,17.190001,21.768,25.23,57.794739,90.456221,32.543033,26.242216,1339.29679028983,608.119636268144,365.4245757492,653.542966406739,993.491621204739,1258.075878552,1458.16126497,3.14300222105773,1.8441621480211,2.42551052826431,2.84432787756811,3.08044100148095,3.22803376265297,181.648993042452,82.4793431734766,106.582870018559,140.181747922788,164.387187314473,178.03328368549,186.563368795716,"PPF",2459.2434,134,7,0.034786973,"Ponderosa pine","G","G. Ponderosa pine"
29,"0301010010640050_0001",-1206123.29,-333904.1335,"fourFri, P2","Apache",54410,22018.96526,550474.1315,170000,170000,12.75,0.1,"1/5th Acre",2,1,"ASP3_21","QUGA","gambel oak","none",7.3614808733047,1.9962611181137,4.217659,2.284234,-0.313654,3.03,3.15,2.407922,-0.192664,0.161823,0.215814,-0.080013,0.067204,14.12,2.1,3.55,5.092,8.926001,12.79,16.387999,13.348429,15.295057,7.54224,4.490719,188.47981748,63.40895228,28.0317009,67.970200468,119.148090602429,170.72640691,218.754041103571,2.6475922320651,0.741937344729377,1.62767068069516,2.18896847823934,2.54866361559075,2.79654929866436,35.3411969306725,11.8895927407871,9.90369796856862,21.726846516641,29.2192903150158,34.0206553175964,37.3295397582211,"PPF",2487.6167,212,9,0.118884266,"Ponderosa pine","G","G. Ponderosa pine"
30,"0301010010640054_0001",-1208321.677,-333769.4855,"fourFri, P2","Apache",54688,22131.467968,553286.6992,170000,170000,12.75,0.2,"1/10th Acre",2,2,"ASP3_22","PIPO_QUGA","Ponderosa pine","gambel oak",44.248280659496,3.78981651554642,2.226725,3.764493,0.94339,1.17,1.19,1.208579,0.218347,0.207392,0.197477,0.180664,0.1716,5.32,2.24,3.175,3.71,4.86,6.18,9.49,27.013103,33.467462,11.625042,21.187734,143.70970796,112.71874488,60.50935072,100.21861213,131.28368058,166.94097654,256.35434747,1.67147330335355,0.806475865866949,1.31103187661934,1.5810384379124,1.8213182714696,2.25023861262184,45.1516805052398,35.4147317395564,21.7854156316781,35.4150391194016,42.7087541702868,49.1994580629903,60.7859274173308,"PPF",2451.0364,155,5,0.097777368,"Ponderosa pine","G","G. Ponderosa pine"
