PLOT_ID,X_albers,Y_albers,X_UTM,Y_UTM,Site,Forest,dbhThreshcm,PlotSizeAcres,PlotSize,RandomUniform,fpc,Elev_Class,CC_Class,Stratum,DOM_TYPE,Dom_Type_Label,Secondary_Label,LifeForm,ForestType,TCUFT,STBIOMS,Elev_ave,Elev_mode,Elev_stddev,Elev_variance,Elev_CV,Elev_IQ,Elev_skewness,Elev_kurtosis,Elev_AAD,Elev_MAD_median,Elev_MAD_mode,Elev_L2,Elev_L3,Elev_L4,Elev_LCV,Elev_Lskewness,Elev_Lkurtosis,Elev_P01,Elev_P05,Elev_P10,Elev_P20,Elev_P25,Elev_P30,Elev_P40,Elev_P50,Elev_P60,Elev_P70,Elev_P75,Elev_P80,Elev_P90,Elev_P95,Elev_P99,Pct_first_returns_above_ht,Pct_all_returns_above_ht,all_returns_above_ht_div_Total_first_returns_x_100,First_returns_above_ht,All_returns_above_ht,Pct_first_returns_above_mean,Pct_first_returns_above_mode,pct_all_returns_above_mean,pct_all_returns_above_mode,All_returns_above_mean_div_Total_first_returns_x_100,All_returns_above_mode_div_Total_first_returns_x_100,First_returns_above_mean,First_returns_above_mode,All_returns_above_mean,All_returns_above_mode,Total_first_returns,Total_all_returns
031102LIDAR20104_0104,-1306187.077,-252754.3048,-110.3656632,34.35910966,"fourFri, P2","Sitgreaves, P2",12.75,0.1,1/10th Acre,0.649322016,7998,1,2,ASP2_12,JUMO,Oneseed juniper,none,Woodland_Mix,update,955.8148804,21.07231522,3.578816,2.447778,0.878641,0.77201,0.245512,1.4,0.176061,2.18948,0.742785,0.7,1.112222,0.504355,0.017927,0.023715,0.140928,0.035545,0.047021,2.04,2.22,2.43,2.698,2.86,3.002,3.28,3.56,3.84,4.12,4.26,4.4,4.736,5.023,5.5518,24.654998,22.316943,24.671828,1465,1466,17.452036,31.403568,15.786269,28.512711,17.452036,31.521373,1037,1866,1037,1873,5942,6569
031107LIDAR20144_0144,-1286438.241,-267707.5385,-110.1274093,34.25324197,"fourFri, P2","Sitgreaves, P2",12.75,0.1,1/10th Acre,0.424985275,7998,1,2,ASP2_12,PIPO,Ponderosa pine,none,Forest,update,291.5941162,7.654550552,4.276631,3.574444,1.173037,1.376015,0.27429,1.6,0.395241,2.960146,0.950621,0.8,0.924444,0.661548,0.042301,0.072542,0.154689,0.063942,0.109655,2.09,2.42,2.789,3.27,3.45,3.58,3.87,4.18,4.57,4.88,5.05,5.23,5.72,6.36,7.39,24.705305,21.648898,24.934512,1509,1523,13.53962,20.039293,11.798152,17.540867,13.588736,20.203012,827,1224,830,1234,6108,7035
031107LIDAR20135_0135,-1295888.007,-261243.6916,-110.2402023,34.2978484,"fourFri, P2","Sitgreaves, P2",12.75,0.1,1/10th Acre,0.256663833,7998,1,2,ASP2_12,PIPO,Ponderosa pine,none,Forest,update,344,8.801119804,5.319153,4.193333,1.786192,3.190481,0.335804,2.615,0.361033,2.363282,1.483322,1.29,1.283333,1.018781,0.086543,0.07077,0.191531,0.084947,0.069465,2.175,2.725,3.15,3.65,3.905,4.19,4.62,5.13,5.7,6.24,6.52,6.91,7.98,8.57,9.215,25.987757,23.075084,26.850306,934,965,13.105175,19.782972,11.45385,17.503587,13.327769,20.367279,471,711,479,732,3594,4182
031102LIDAR20140_0140,-1326448.975,-248862.6054,-110.5915689,34.36601065,"fourFri, P2","Sitgreaves, P2",12.75,0.1,1/10th Acre,0.144141323,7998,1,2,ASP2_12,JUDE2,alligator juniper,none,Woodland_Mix,update,2102.867432,41.99001694,5.039373,2.862381,2.358932,5.564558,0.4681,3.205,0.832549,2.569276,1.923898,1.44,1.557619,1.298848,0.290944,0.090147,0.25774,0.224002,0.069405,2.06,2.297,2.54,2.93,3.135,3.36,3.906,4.42,4.95,5.72,6.34,7.152,9.14,9.76,10.4686,26.84632,25.805388,29.833482,2112,2347,13.90619,28.320834,12.743266,27.157779,14.732427,31.396975,1094,2228,1159,2470,7867,9095
031102LIDAR20139_0139,-1324036.364,-259136.0035,-110.5482768,34.27849505,"fourFri, P2","Sitgreaves, P2",12.75,0.1,1/10th Acre,0.439557544,7998,1,2,ASP2_12,PIPO,Ponderosa pine,none,Forest,update,418.085083,11.23240852,5.084837,4.171429,1.859942,3.459385,0.365782,2.905,0.266617,2.08812,1.581917,1.43,1.471429,1.067367,0.072247,0.040338,0.209912,0.067687,0.037792,2.08,2.33,2.62,3.33,3.5875,3.88,4.31,4.87,5.54,6.17,6.4925,6.93,7.82,8.205,9.025,28.01534,25.197247,28.782359,1461,1501,15.800575,21.188878,14.117845,18.918919,16.126558,21.610738,824,1105,841,1127,5215,5957
031102LIDAR20138_0138,-1302529.53,-261550.8404,-110.3115842,34.28624151,"fourFri, P2","Sitgreaves, P2",12.75,0.1,1/10th Acre,0.146072711,7998,1,2,ASP2_12,PIPO,Ponderosa pine,none,Forest,update,254,6.874738693,4.054709,3.029048,1.34299,1.803622,0.331217,1.7775,0.861429,3.386849,1.065583,0.87,0.890952,0.741662,0.127166,0.08576,0.182914,0.171461,0.115632,2.07,2.28,2.537,2.88,3.02,3.15,3.5,3.85,4.18,4.59,4.7975,5.06,5.913,6.8415,7.89,28.385683,25.216157,28.546384,1943,1954,16.303871,28.07889,14.479288,24.932249,16.391527,28.224982,1116,1922,1122,1932,6845,7749
031102LIDAR20141_0141,-1318199.348,-247953.6483,-110.50374,34.3852957,"fourFri, P2","Sitgreaves, P2",12.75,0.1,1/10th Acre,0.139820646,7998,1,2,ASP2_12,JUNIP_PIED,Juniper,Twoneedle pinyon,Woodland_Mix,update,990.2845459,26.58178902,4.138576,2.196667,1.470348,2.161922,0.355279,2.37,0.456457,2.21207,1.252608,1.17,1.713333,0.836999,0.099287,0.025613,0.202243,0.118623,0.0306,2.04,2.1845,2.35,2.68,2.85,3.03,3.47,3.91,4.464,4.99,5.22,5.46,6.36,6.82,7.48,31.455161,26.077409,32.1489,1859,1900,20.72758,41.658206,16.950316,34.930003,20.896785,43.062606,1225,2462,1235,2545,5910,7286
031102LIDAR20108_0108,-1329555.188,-249173.8668,-110.6246796,34.35900587,"fourFri, P2","Sitgreaves, P2",12.75,0.1,1/10th Acre,0.903683012,7998,1,2,ASP2_12,PIPO,Ponderosa pine,none,Forest,update,383.0769348,9.58092308,5.924787,4.744286,1.667022,2.778963,0.281364,2.475,-0.035909,2.409877,1.382177,1.23,1.425714,0.952578,0.000963,0.074897,0.160778,0.001011,0.078625,2.1769,3.1445,3.879,4.44,4.72,4.93,5.36,5.9,6.41,6.88,7.195,7.48,8.16,8.65,9.35,31.597102,27.568518,32.442221,1832,1881,16.64367,24.715419,14.37784,21.456837,16.919627,25.250086,965,1433,981,1464,5798,6823
031102LIDAR20137_0137,-1318595.346,-247724.6109,-110.5084114,34.38678181,"fourFri, P2","Sitgreaves, P2",12.75,0.1,1/10th Acre,0.552236141,7808,1,3,ASP2_13,JUNIP,Juniper,none,Woodland_Mix,update,1193.516602,27.7210865,3.92684,2.705238,1.330758,1.770918,0.338888,1.665,1.205091,4.810752,1.019057,0.81,0.984762,0.714733,0.14026,0.103766,0.182012,0.196242,0.145182,2.05,2.25,2.46,2.8,2.93,3.08,3.41,3.69,4.01,4.42,4.595,4.85,5.54,6.38,8.3628,41.266691,33.860111,41.753879,2287,2314,24.233129,47.419704,19.900498,38.981563,24.539877,48.069289,1343,2628,1360,2664,5542,6834
031102LIDAR20167_0167,-1341442.017,-254890.6073,-110.7436729,34.29211992,"fourFri, P2","Sitgreaves, P2",12.75,0.1,1/10th Acre,0.170586502,7808,1,3,ASP2_13,PIPO,Ponderosa pine,none,Forest,update,619,15.91375351,6.134032,6.800794,1.891947,3.579464,0.308435,2.83,-0.052777,2.358629,1.566788,1.39,1.399206,1.08227,-0.020633,0.086324,0.176437,-0.019065,0.079762,2.2185,2.9125,3.5,4.36,4.7,5.04,5.65,6.24,6.78,7.225,7.53,7.82,8.535,9.22,10.23,44.693396,37.640986,46.438679,1895,1969,25.165094,19.150943,20.627031,15.714013,25.448113,19.386792,1067,812,1079,822,4240,5231
031102LIDAR20136_0136,-1329150.643,-247624.6425,-110.6229011,34.37325281,"fourFri, P2","Sitgreaves, P2",12.75,0.1,1/10th Acre,0.466916765,7808,1,3,ASP2_13,PIPO,Ponderosa pine,none,Forest,update,350.1361084,8.134593964,4.177837,3.574286,1.292645,1.670931,0.309405,1.92,0.492445,2.672629,1.070993,0.95,0.955,0.732495,0.07404,0.053278,0.175329,0.101079,0.072734,2.0995,2.34,2.555,2.96,3.16,3.35,3.66,4.01,4.45,4.85,5.08,5.34,5.94,6.49,7.5105,52.465643,41.347368,52.92374,1947,1964,30.719483,42.01024,24.126316,33.073684,30.881164,42.333603,1140,1559,1146,1571,3711,4750
031102LIDAR20169_0169,-1329767.579,-256250.3461,-110.6151024,34.29616818,"fourFri, P2","Sitgreaves, P2",12.75,0.1,1/10th Acre,0.172926263,7808,1,3,ASP2_13,PIPO,Ponderosa pine,none,Forest,update,915,22.73184967,6.37498,5.752064,1.998166,3.992666,0.313439,2.88,0.155843,2.528594,1.635588,1.45,1.472063,1.13884,0.034528,0.105,0.178642,0.030318,0.092199,2.24,3.11,3.83,4.56,4.92,5.23,5.78,6.26,6.89,7.46,7.8,8.16,8.99,9.74,10.94,56.612876,43.725345,59.008484,3403,3547,28.946931,36.582931,21.844181,27.699704,29.479288,37.381467,1740,2199,1772,2247,6011,8112
031102LIDAR20171_0171,-1320198.774,-256201.3088,-110.511649,34.30966643,"fourFri, P2","Sitgreaves, P2",12.75,0.1,1/10th Acre,0.397809957,7808,1,3,ASP2_13,PIPO,Ponderosa pine,none,Forest,update,1081.296997,23.49892807,6.462806,6.987778,2.029725,4.119782,0.314062,3,-0.029628,2.308766,1.684702,1.5,1.532223,1.162958,-0.011651,0.084378,0.179946,-0.010018,0.072555,2.2349,3.0745,3.7,4.55,4.97,5.31,5.9,6.47,7.1,7.67,7.97,8.32,9.13,9.72,10.6451,64.367269,44.811123,67.721218,8118,8541,34.911196,29.464003,23.541448,19.76915,35.577228,29.876308,4403,3716,4487,3768,12612,19060
031107LIDAR20118_0118,-1296001.48,-265010.2291,-110.235277,34.26438343,"fourFri, P2","Sitgreaves, P2",12.75,0.2,1/5th Acre,0.840806811,7968,2,1,ASP2_21,PIPO,Ponderosa pine,none,Forest,update,346,8.392650604,7.694078,8.071111,2.668503,7.120911,0.346826,4.37,-0.294187,2.161322,2.258667,2.115,2.148889,1.528162,-0.111789,0.07196,0.198615,-0.073153,0.047089,2.0638,2.738,4.159,5.068,5.52,6.065,7.076,8.14,8.704,9.499,9.89,10.262,11.092,11.570499,12.3067,12.660028,12.885003,13.627312,890,958,7.69559,7.297297,7.518494,7.061197,7.951636,7.467994,541,513,559,525,7030,7435
031102LIDAR20112_0112,-1299318.812,-257268.0301,-110.2838554,34.32842079,"fourFri, P2","Sitgreaves, P2",12.75,0.1,1/10th Acre,0.483715525,7968,2,1,ASP2_21,JUDE2_PIPO,alligator juniper,Ponderosa pine,Woodland_Mix,update,533.020813,9.88087368,7.752606,2.209841,3.682316,13.559455,0.474978,7.1,-0.245437,1.719217,3.235071,2.57,6.660159,2.090331,-0.145727,-0.041565,0.269629,-0.069715,-0.019884,2.0516,2.226,2.396,3.07,3.56,4.594,7.488,8.87,9.58,10.292,10.66,11.028,12.014,12.934,14.0168,14.545796,14.04408,15.427928,775,822,10.679429,17.192192,9.943619,16.521442,10.923423,18.149399,569,916,582,967,5328,5853
031107LIDAR20121_0121,-1295718.922,-262665.6997,-110.2360486,34.28549724,"fourFri, P2","Sitgreaves, P2",12.75,0.2,1/5th Acre,0.109873298,7968,2,1,ASP2_21,PIPO,Ponderosa pine,none,Forest,update,488,11.56370258,8.068533,5.007778,3.028921,9.174362,0.375399,4.48,0.169723,2.300429,2.510022,2.27,2.992222,1.733859,0.068004,0.123193,0.214892,0.039221,0.071051,2.28,3.22,4.456,5.08,5.63,6.108,7.064,8,8.9,9.662,10.11,10.878,12.314,13.247,14.7422,19.503124,20.243869,21.734603,1311,1461,10.711098,17.271645,10.405986,17.320216,11.17227,18.595656,720,1161,751,1250,6722,7217
031102LIDAR20114_0114,-1341728.149,-255658.5244,-110.7454684,34.28493813,"fourFri, P2","Sitgreaves, P2",12.75,0.2,1/5th Acre,0.995071118,7968,2,1,ASP2_21,PIPO,Ponderosa pine,none,Forest,update,691.0463867,16.24344063,8.93627,8.511429,3.422577,11.714035,0.382998,5.35,0.037728,2.328343,2.829493,2.6,2.568571,1.95914,0.013532,0.147613,0.219235,0.006907,0.075346,2.226,2.99,4.51,5.91,6.39,6.94,7.93,8.7,9.83,10.99,11.74,12.24,13.39,14.34,16.5,19.563203,19.334596,21.614825,1478,1633,10.456651,11.542025,9.708738,10.798011,10.853739,12.071476,790,872,820,912,7555,8446
031102LIDAR20115_0115,-1325348.755,-247808.9939,-110.5814195,34.37682761,"fourFri, P2","Sitgreaves, P2",12.75,0.2,1/5th Acre,0.834586234,7968,2,1,ASP2_21,PIPO,Ponderosa pine,none,Forest,update,727,13.44853497,10.168011,9.410476,2.822093,7.964207,0.277546,4.372499,-0.091512,2.384062,2.346111,2.14,2.03,1.612637,-0.00427,0.10942,0.158599,-0.002648,0.067852,3.2929,5.7935,6.487,7.744,8.137501,8.531,9.27,9.92,10.91,11.999,12.51,12.966001,14.046,14.75,15.3,19.834711,19.348415,21.355724,2256,2429,9.723932,12.080183,9.088737,11.295205,10.031651,12.46703,1106,1374,1141,1418,11374,12554
031107LIDAR20122_0122,-1285782.964,-267505.2858,-110.1206462,34.25589914,"fourFri, P2","Sitgreaves, P2",12.75,0.1,1/10th Acre,0.12482052,7968,2,1,ASP2_21,JUDE2,alligator juniper,none,Woodland_Mix,update,603.1323853,13.30887699,5.644239,3.972857,3.363802,11.315164,0.595971,2.3425,1.492497,4.043992,2.53073,1.045,0.965,1.666453,0.63473,0.340072,0.295248,0.380887,0.204069,2.09,2.4015,2.84,3.32,3.59,3.8,4.11,4.42,4.78,5.251,5.9325,7.11,11.98,13.6285,14.7954,20.729903,19.586716,21.814894,1261,1327,5.885254,15.173434,6.140221,14.538745,6.838731,16.192668,358,923,416,985,6083,6775
031107LIDAR20119_0119,-1300040.178,-259410.243,-110.2881526,34.30850981,"fourFri, P2","Sitgreaves, P2",12.75,0.1,1/10th Acre,0.656513514,7968,2,1,ASP2_21,TEIX,"Tree, evergreen shade-intolerant mix",none,Forest,update,703.4556885,17.0261097,5.891163,2.708571,3.670463,13.472298,0.623046,4.155,1.164681,3.234437,2.907136,1.83,2.021429,1.933345,0.602088,0.222758,0.328177,0.311423,0.115219,2.05,2.21,2.4,2.83,3.095,3.41,4.128,4.73,5.2,6.17,7.25,8.898,12.444,13.769,15.42,21.618934,20.034572,23.050915,2174,2318,8.60183,23.568019,8.487468,21.87554,9.765314,25.169053,865,2370,982,2531,10056,11570
031102LIDAR20116_0116,-1325159.783,-252287.9161,-110.5718761,34.33749677,"fourFri, P2","Sitgreaves, P2",12.75,0.1,1/10th Acre,0.018169601,7968,2,1,ASP2_21,PIPO,Ponderosa pine,none,Forest,update,860,18.02166367,8.771698,10.422857,3.918531,15.354885,0.446724,6.93,-0.299341,1.73222,3.464129,2.965,2.795,2.237139,-0.206996,-0.045884,0.255041,-0.092527,-0.02051,2.12,2.4335,2.85,4.214,5.15,5.982,7.878,9.94,10.85,11.71,12.08,12.45,13.38,14,14.9193,21.958349,21.182659,24.278407,1202,1329,14.322251,12.276215,13.021996,10.965891,14.9251,12.568506,784,672,817,688,5474,6274
031107LIDAR20134_0134,-1295738.786,-262338.43,-110.2367982,34.28836527,"fourFri, P2","Sitgreaves, P2",12.75,0.1,1/10th Acre,0.112285667,8194,2,2,ASP2_22,PIPO,Ponderosa pine,none,Forest,update,665.6850586,13.2904644,6.8615,8.215714,2.717549,7.385071,0.396058,4.1425,-0.343046,1.974303,2.308182,1.915,1.724285,1.547149,-0.151648,0.036342,0.225483,-0.098017,0.023489,2.07,2.2895,2.56,3.484,4.9075,5.47,6.636,7.41,8.144,8.783,9.05,9.31,10.022,10.621,11.6364,24.204355,21.397901,25.041876,867,897,16.694584,11.306533,14.527672,9.685115,17.001675,11.33445,598,405,609,406,3582,4192
031107LIDAR20120_0120,-1299377.41,-267695.0294,-110.2674099,34.2361255,"fourFri, P2","Sitgreaves, P2",12.75,0.1,1/10th Acre,0.036147862,8194,2,2,ASP2_22,PIPO,Ponderosa pine,none,Forest,update,1153,19.3190918,10.284003,13.529524,3.859052,14.892282,0.375248,5.1975,-0.851736,2.537959,3.175034,2.190001,2.209524,2.112483,-0.49633,0.137376,0.205415,-0.234951,0.06503,2.1,2.52,3.09,7.2,8.122499,9.215,10.53,11.38,12.4,13.055,13.32,13.58,14.125,14.62,15.346,24.312726,22.533699,25.331903,1813,1889,16.990747,5.887086,15.376357,5.260647,17.285772,5.913906,1267,439,1289,441,7457,8383
031102LIDAR20151_0151,-1310786.13,-253649.5672,-110.4139914,34.34498931,"fourFri, P2","Sitgreaves, P2",12.75,0.1,1/10th Acre,0.312480892,8194,2,2,ASP2_22,PIPO,Ponderosa pine,none,Forest,update,759,13.53608131,10.880187,10.546667,1.650977,2.725726,0.151742,2.1425,-0.675605,5.042676,1.249497,1.005,0.963334,0.898874,-0.032399,0.144952,0.082616,-0.036044,0.16126,5.4307,8.43,9.15,9.72,9.9,10.11,10.51,10.825,11.22,11.679,12.0425,12.31,12.99,13.43,14.2593,26.205816,23.377001,27.964478,1505,1606,13.250914,16.123977,11.25182,13.799127,13.459864,16.507052,761,926,773,948,5743,6870
031107LIDAR20143_0143,-1295987.356,-261519.7038,-110.2408266,34.29527458,"fourFri, P2","Sitgreaves, P2",12.75,0.1,1/10th Acre,0.151559687,8194,2,2,ASP2_22,PIPO,Ponderosa pine,none,Forest,update,558.4573364,11.96770859,6.69141,5.104286,2.404724,5.782697,0.359375,3.764999,0.377913,2.255797,2.009896,1.58,1.445714,1.361023,0.149462,0.094371,0.203398,0.109816,0.069338,2.16,3.0815,4.07,4.65,4.96,5.18,5.56,6.13,6.736,7.987,8.724999,9.21,10.368999,10.94,11.7859,30.503716,25.836876,32.122213,1847,1945,13.228737,23.385632,10.985654,19.593518,13.658134,24.360033,801,1416,827,1475,6055,7528
031102LIDAR20174_0174,-1301792.669,-261698.5218,-110.3033672,34.28592404,"fourFri, P2","Sitgreaves, P2",12.75,0.1,1/10th Acre,0.699833041,8194,2,2,ASP2_22,PIPO,Ponderosa pine,none,Forest,update,695.9586182,15.55968285,7.093515,5.819524,2.505246,6.276256,0.353174,3.61,0.053207,2.353863,2.084449,1.81,2.090476,1.433194,0.01319,0.109681,0.202043,0.009203,0.076529,2.16,2.81,3.614,4.93,5.335,5.7,6.22,6.99,7.874,8.56,8.945,9.45,10.37,11.066,12.47,31.305335,26.971963,32.758229,2758,2886,16.469921,22.951192,13.981308,19.448598,16.980704,23.620885,1451,2022,1496,2081,8810,10700
031102LIDAR20146_0146,-1337319.656,-253187.1024,-110.7019583,34.31286413,"fourFri, P2","Sitgreaves, P2",12.75,0.2,1/5th Acre,0.445760038,8194,2,2,ASP2_22,PIPO,Ponderosa pine,none,Forest,update,1025.5,21.84155846,8.754315,6.633333,3.222277,10.383067,0.368079,5.252501,0.181518,2.066168,2.729026,2.575,2.376667,1.849142,0.097232,0.075302,0.211226,0.052582,0.040723,2.5146,3.94,4.78,5.73,6.16,6.62,7.48,8.365,9.388,10.871,11.4125,12.04,13.38,14.09,15.2362,32.702041,29.214392,35.395918,4006,4336,15.934694,23.706122,13.717828,20.799084,16.620408,25.2,1952,2904,2036,3087,12250,14842
